Id,Created,ActionId,TimeSpan,SampleTemperature,ReferenceTemperature,GasTemperature,TargetTemperature,ContainerPlatePosition,ProcessingMinuites,GasTemperatureDifferential,ReferenceTemperatureDifferential,SampleTemperatureDifferential,TargetTemperatureDifferential
1,2023-01-20 18:23:43.461637,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:00.0404185,2.7,3.9,-5.1,5.0,-78.06,0.000673651666666667,6.75,-1.12,-1.12,0.0
2,2023-01-20 18:23:44.4684576,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:01.0472391,2.7,3.9,-5.1,5.0,-78.06,0.0174539916666667,6.75,-1.12,-1.12,0.0
3,2023-01-20 18:23:45.5640732,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:02.1428547,2.6,3.9,-4.9,4.97,-79.45,0.035714255,6.75,-1.12,-1.12,0.0
4,2023-01-20 18:23:46.5668162,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:03.1455977,2.6,3.8,-4.8,4.97,-71.71,0.052426635,6.75,-1.12,-1.12,0.0
5,2023-01-20 18:23:47.656945,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:04.2357265,2.6,3.8,-4.5,4.93,-74.44,0.0705954483333333,6.75,-1.12,-1.12,0.0
6,2023-01-20 18:23:48.7580823,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:05.3368638,2.6,3.8,-4.3,4.93,-72.4,0.088947735,6.75,-1.12,-1.12,0.0
7,2023-01-20 18:23:49.828167,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:06.4069485,2.6,3.8,-4.3,4.93,-72.4,0.10678248,6.75,-1.12,-1.12,0.0
8,2023-01-20 18:23:50.9192231,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:07.4980046,2.6,3.7,-4.0,4.9,-67.47,0.12496675,8.97,-1.68,-0.56,-0.56
9,2023-01-20 18:23:52.0063373,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:08.5851188,2.6,3.7,-3.7,4.87,-70.96,0.143085323333333,8.97,-1.68,-0.56,-0.56
10,2023-01-20 18:23:53.0984201,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:09.6772016,2.6,3.7,-3.5,4.87,-67.9,0.1612867,8.97,-1.68,-0.56,-0.56
11,2023-01-20 18:23:54.1715466,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:10.7503281,2.6,3.6,-3.2,4.83,-63.37,0.179172141666667,8.97,-1.68,-0.56,-0.56
12,2023-01-20 18:23:55.268585,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:11.8473665,2.6,3.6,-3.2,4.83,-63.37,0.197456115,8.97,-1.68,-0.56,-0.56
13,2023-01-20 18:23:56.3616814,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:12.9404629,2.6,3.6,-2.9,4.77,-63.31,0.21567439,8.97,-1.68,-0.56,-0.56
14,2023-01-20 18:23:57.4557554,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:14.0345369,2.6,3.6,-2.5,4.77,-64.06,0.233908955,8.97,-1.68,-0.56,-0.56
15,2023-01-20 18:23:58.5468385,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:15.1256200,2.5,3.5,-2.2,4.73,-56.7,0.252093678333333,8.97,-1.68,-0.56,-0.56
16,2023-01-20 18:23:59.6379141,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:16.2166956,2.5,3.5,-1.8,4.73,-58.46,0.270278266666667,8.97,-1.68,-0.56,-0.56
17,2023-01-20 18:24:00.7349832,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:17.3137647,2.5,3.5,-1.5,4.7,-58.77,0.288562751666667,14.05,-1.12,-0.56,-1.12
18,2023-01-20 18:24:01.8290249,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:18.4078064,2.5,3.5,-1.5,4.7,-58.77,0.30679678,14.05,-1.12,-0.56,-1.12
19,2023-01-20 18:24:02.9271323,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:19.5059138,2.5,3.5,-1.1,4.67,-56.66,0.325098573333333,14.05,-1.12,-0.56,-1.12
20,2023-01-20 18:24:03.9922914,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:20.5710729,2.5,3.5,-0.8,4.67,-55.34,0.342851221666667,14.05,-1.12,-0.56,-1.12
21,2023-01-20 18:24:05.0704004,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:21.6491819,2.5,3.4,-0.4,4.63,-52.05,0.36081971,14.05,-1.12,-0.56,-1.12
22,2023-01-20 18:24:06.175437,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:22.7542185,2.5,3.4,0.0,4.63,-50.89,0.379236981666667,14.05,-1.12,-0.56,-1.12
23,2023-01-20 18:24:07.2684834,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:23.8472649,2.5,3.4,0.0,4.63,-50.89,0.39745442,14.05,-1.12,-0.56,-1.12
24,2023-01-20 18:24:08.3456896,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:24.9244711,2.5,3.4,0.2,4.6,-51.03,0.415407858333333,14.05,-1.12,-0.56,-1.12
25,2023-01-20 18:24:09.4407125,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:26.0194940,2.5,3.4,0.5,4.57,-49.68,0.433658243333333,14.05,-1.12,-0.56,-1.12
26,2023-01-20 18:24:10.5517383,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:27.1305198,2.5,3.3,0.8,4.57,-44.92,0.452175338333333,14.05,-1.12,-0.56,-1.12
27,2023-01-20 18:24:11.6419159,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:28.2206974,2.5,3.3,1.1,4.53,-45.84,0.470344968333333,14.6,-1.12,0.0,-0.95
28,2023-01-20 18:24:12.7359335,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:29.3147150,2.5,3.3,1.5,4.53,-43.4,0.48857859,14.6,-1.12,0.0,-0.95
29,2023-01-20 18:24:13.828057,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:30.4068385,2.5,3.3,1.5,4.53,-43.4,0.506780653333333,14.6,-1.12,0.0,-0.95
30,2023-01-20 18:24:14.9230549,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:31.5018364,2.5,3.3,1.7,4.5,-42.76,0.525030613333333,14.6,-1.12,0.0,-0.95
31,2023-01-20 18:24:15.9882274,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:32.5670089,2.5,3.3,2.0,4.47,-43.44,0.542783488333333,14.6,-1.12,0.0,-0.95
32,2023-01-20 18:24:17.0832493,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:33.6620308,2.5,3.2,2.3,4.47,-34.56,0.561033853333333,14.6,-1.12,0.0,-0.95
33,2023-01-20 18:24:18.1474211,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:34.7262026,2.5,3.2,2.6,4.4,-42.0,0.578770048333333,14.6,-1.12,0.0,-0.95
34,2023-01-20 18:24:19.2604295,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:35.8392110,2.5,3.2,2.6,4.4,-42.0,0.59732019,14.6,-1.12,0.0,-0.95
35,2023-01-20 18:24:20.3625272,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:36.9413087,2.5,3.2,2.8,4.4,-37.02,0.615688483333333,14.6,-1.12,0.0,-0.95
36,2023-01-20 18:24:21.4258358,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:38.0046173,2.5,3.2,3.1,4.37,-36.17,0.6334103,14.6,-1.12,0.0,-0.95
37,2023-01-20 18:24:22.5177514,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:39.0965329,2.5,3.2,3.4,4.33,-36.84,0.651608886666667,12.89,-0.56,0.0,-1.12
38,2023-01-20 18:24:23.6118231,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:40.1906046,2.5,3.2,3.6,4.33,-33.49,0.669843416666667,12.89,-0.56,0.0,-1.12
39,2023-01-20 18:24:24.6889497,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:41.2677312,2.5,3.2,3.6,4.33,-33.49,0.687795525,12.89,-0.56,0.0,-1.12
40,2023-01-20 18:24:25.78704,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:42.3658215,2.5,3.2,3.9,4.3,-33.45,0.70609703,12.89,-0.56,0.0,-1.12
41,2023-01-20 18:24:26.8681245,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:43.4469060,2.5,3.1,4.1,4.27,-28.43,0.724115106666667,12.89,-0.56,0.0,-1.12
42,2023-01-20 18:24:27.959202,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:44.5379835,2.6,3.1,4.3,4.27,-27.77,0.742299731666667,12.89,-0.56,0.0,-1.12
43,2023-01-20 18:24:29.0523329,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:45.6311144,2.6,3.1,4.6,4.23,-29.3,0.760518583333333,12.89,-0.56,0.0,-1.12
44,2023-01-20 18:24:30.1304825,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:46.7092640,2.6,3.1,4.8,4.23,-25.6,0.778487743333333,12.89,-0.56,0.0,-1.12
45,2023-01-20 18:24:31.2204892,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:47.7992707,2.6,3.1,4.8,4.23,-25.6,0.796654518333333,12.89,-0.56,0.0,-1.12
46,2023-01-20 18:24:32.3235284,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:48.9023099,2.6,3.1,5.0,4.2,-25.19,0.815038505,12.89,-0.56,0.0,-1.12
47,2023-01-20 18:24:33.4096416,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:49.9884231,2.6,3.1,5.2,4.17,-26.01,0.83314039,10.11,-0.56,0.56,-0.9
48,2023-01-20 18:24:34.5017703,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:51.0805518,2.6,3.1,5.4,4.17,-22.73,0.851342536666667,10.11,-0.56,0.56,-0.9
49,2023-01-20 18:24:35.5997435,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:52.1785250,2.6,3.1,5.6,4.13,-22.69,0.869642088333333,10.11,-0.56,0.56,-0.9
50,2023-01-20 18:24:36.6878159,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:53.2665974,2.6,3.1,5.6,4.13,-22.69,0.887776628333333,10.11,-0.56,0.56,-0.9
51,2023-01-20 18:24:37.7839549,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:54.3627364,2.6,3.1,5.8,4.1,-22.72,0.906045613333333,10.11,-0.56,0.56,-0.9
52,2023-01-20 18:24:38.8769544,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:55.4557359,2.6,3.0,6.0,4.1,-15.75,0.92426227,10.11,-0.56,0.56,-0.9
53,2023-01-20 18:24:39.9711011,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:56.5498826,2.6,3.0,6.2,4.07,-17.99,0.942498048333333,10.11,-0.56,0.56,-0.9
54,2023-01-20 18:24:41.0482027,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:57.6269842,2.6,3.0,6.4,4.07,-15.82,0.960449741666667,10.11,-0.56,0.56,-0.9
55,2023-01-20 18:24:42.1312992,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:58.7100807,2.6,3.0,6.6,4.03,-15.51,0.97850135,10.11,-0.56,0.56,-0.9
56,2023-01-20 18:24:43.2233406,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:00:59.8021221,2.6,3.0,6.6,4.03,-15.51,0.99670204,10.11,-0.56,0.56,-0.9
57,2023-01-20 18:24:44.2826009,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:00.8613824,2.6,3.0,6.8,4.0,-16.11,1.01435638,8.98,-0.56,0.0,-0.95
58,2023-01-20 18:24:45.3746511,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:01.9534326,2.7,3.0,6.9,4.0,-12.68,1.03255721666667,8.98,-0.56,0.0,-0.95
59,2023-01-20 18:24:46.3749229,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:02.9537044,2.7,3.0,7.1,3.97,-12.42,1.04922841166667,8.98,-0.56,0.0,-0.95
60,2023-01-20 18:24:47.4591714,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:04.0379529,2.7,3.0,7.3,3.93,-13.41,1.06729922666667,8.98,-0.56,0.0,-0.95
61,2023-01-20 18:24:48.5501527,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:05.1289342,2.7,3.0,7.3,3.93,-13.41,1.08548224166667,8.98,-0.56,0.0,-0.95
62,2023-01-20 18:24:49.6462255,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:06.2250070,2.7,3.0,7.5,3.93,-10.17,1.10375012166667,8.98,-0.56,0.0,-0.95
63,2023-01-20 18:24:50.6465759,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:07.2253574,2.7,3.0,7.6,3.9,-9.66,1.12042263166667,8.98,-0.56,0.0,-0.95
64,2023-01-20 18:24:51.7416236,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:08.3204051,2.7,3.0,7.8,3.87,-10.69,1.13867342333333,8.98,-0.56,0.0,-0.95
65,2023-01-20 18:24:52.8137215,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:09.3925030,2.7,3.0,7.9,3.87,-7.68,1.15654172333333,8.98,-0.56,0.0,-0.95
66,2023-01-20 18:24:53.9088185,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:10.4876000,2.7,3.0,7.9,3.87,-7.68,1.17479333833333,8.98,-0.56,0.0,-0.95
67,2023-01-20 18:24:55.0001213,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:11.5789028,2.7,3.0,8.1,3.83,-7.97,1.19298172,7.31,0.0,0.56,-0.96
68,2023-01-20 18:24:56.0989637,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:12.6777452,2.7,3.0,8.2,3.77,-9.96,1.21129575833333,7.31,0.0,0.56,-0.96
69,2023-01-20 18:24:57.1870869,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:13.7658684,2.7,3.0,8.4,3.77,-6.76,1.22943114666667,7.31,0.0,0.56,-0.96
70,2023-01-20 18:24:58.2832582,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:14.8620397,2.7,3.0,8.5,3.73,-6.46,1.24770067,7.31,0.0,0.56,-0.96
71,2023-01-20 18:24:59.3911582,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:15.9699397,2.7,3.0,8.5,3.73,-6.46,1.26616566833333,7.31,0.0,0.56,-0.96
72,2023-01-20 18:25:00.4872445,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:17.0660260,2.7,3.0,8.7,3.73,-4.5,1.28443377333333,7.31,0.0,0.56,-0.96
73,2023-01-20 18:25:01.5704295,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:18.1492110,2.7,2.9,8.8,3.7,-4.58,1.30248686333333,7.31,0.0,0.56,-0.96
74,2023-01-20 18:25:02.6415025,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:19.2202840,2.8,2.9,8.9,3.67,-2.55,1.32033807333333,7.31,0.0,0.56,-0.96
75,2023-01-20 18:25:03.7395465,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:20.3183280,2.8,2.9,9.0,3.67,-1.07,1.33863880666667,7.31,0.0,0.56,-0.96
76,2023-01-20 18:25:04.832599,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:21.4113805,2.8,2.9,9.2,3.63,-1.36,1.35685634833333,6.17,-0.56,0.56,-1.12
77,2023-01-20 18:25:05.9286982,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:22.5074797,2.8,2.9,9.2,3.63,-1.36,1.37512467166667,6.17,-0.56,0.56,-1.12
78,2023-01-20 18:25:07.0217921,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:23.6005736,2.8,2.9,9.3,3.6,-2.17,1.39334289833333,6.17,-0.56,0.56,-1.12
79,2023-01-20 18:25:08.1117996,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:24.6905811,2.8,2.9,9.4,3.6,0.5,1.41150969,6.17,-0.56,0.56,-1.12
80,2023-01-20 18:25:09.2029344,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:25.7817159,2.8,2.9,9.5,3.57,0.43,1.42969527,6.17,-0.56,0.56,-1.12
81,2023-01-20 18:25:10.3030486,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:26.8818301,2.8,2.9,9.6,3.57,0.5,1.44803050666667,6.17,-0.56,0.56,-1.12
82,2023-01-20 18:25:11.3671462,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:27.9459277,2.8,2.9,9.6,3.57,0.5,1.46576546833333,6.17,-0.56,0.56,-1.12
83,2023-01-20 18:25:12.4582442,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:29.0370257,2.8,2.9,9.7,3.53,0.5,1.48395043333333,6.17,-0.56,0.56,-1.12
84,2023-01-20 18:25:13.566279,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:30.1450605,2.8,2.9,9.8,3.5,0.5,1.50241768,6.17,-0.56,0.56,-1.12
85,2023-01-20 18:25:14.661387,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:31.2401685,2.8,2.9,9.9,3.5,0.5,1.52066948,6.17,-0.56,0.56,-1.12
86,2023-01-20 18:25:15.7534286,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:32.3322101,2.8,2.9,10.0,3.47,0.5,1.538870175,4.5,0.0,0.0,-0.9
87,2023-01-20 18:25:16.8464586,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:33.4252401,2.9,2.9,10.1,3.43,0.5,1.55708734166667,4.5,0.0,0.0,-0.9
88,2023-01-20 18:25:17.9405878,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:34.5193693,2.9,2.9,10.1,3.43,0.5,1.57532282666667,4.5,0.0,0.0,-0.9
89,2023-01-20 18:25:19.0356556,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:35.6144371,2.9,2.9,10.2,3.43,0.5,1.59357396333333,4.5,0.0,0.0,-0.9
90,2023-01-20 18:25:20.129745,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:36.7085265,2.9,2.9,10.3,3.4,0.5,1.61180878166667,4.5,0.0,0.0,-0.9
91,2023-01-20 18:25:21.2248533,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:37.8036348,2.9,2.9,10.4,3.37,0.5,1.63006059166667,4.5,0.0,0.0,-0.9
92,2023-01-20 18:25:22.3148937,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:38.8936752,2.9,2.9,10.5,3.37,0.5,1.64822792666667,4.5,0.0,0.0,-0.9
93,2023-01-20 18:25:23.4079417,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:39.9867232,2.9,2.9,10.5,3.37,0.5,1.66644539333333,4.5,0.0,0.0,-0.9
94,2023-01-20 18:25:24.4700813,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:41.0488628,2.9,2.9,10.5,3.33,0.5,1.68414772,4.5,0.0,0.0,-0.9
95,2023-01-20 18:25:25.5462539,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:42.1250354,2.9,2.9,10.6,3.33,0.5,1.70208393,4.5,0.0,0.0,-0.9
96,2023-01-20 18:25:26.6453548,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:43.2241363,2.9,2.9,10.7,3.3,0.5,1.72040227666667,3.94,0.0,0.56,-0.96
97,2023-01-20 18:25:27.6456088,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:44.2243903,2.9,2.9,10.8,3.27,0.5,1.73707317666667,3.94,0.0,0.56,-0.96
98,2023-01-20 18:25:28.736723,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:45.3155045,2.9,2.9,10.8,3.27,0.5,1.755258415,3.94,0.0,0.56,-0.96
99,2023-01-20 18:25:29.8327915,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:46.4115730,3.0,2.9,10.8,3.27,0.5,1.77352622333333,3.94,0.0,0.56,-0.96
100,2023-01-20 18:25:30.9228742,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:47.5016557,3.0,2.9,10.9,3.2,0.5,1.79169426666667,3.94,0.0,0.56,-0.96
101,2023-01-20 18:25:32.0189512,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:48.5977327,3.0,2.9,11.0,3.17,0.5,1.80996221666667,3.94,0.0,0.56,-0.96
102,2023-01-20 18:25:33.1090553,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:49.6878368,3.0,2.9,11.1,3.17,0.5,1.82813062333333,3.94,0.0,0.56,-0.96
103,2023-01-20 18:25:34.2050569,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:50.7838384,3.0,2.9,11.1,3.13,0.5,1.84639731333333,3.94,0.0,0.56,-0.96
104,2023-01-20 18:25:35.2972223,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:51.8760038,3.0,2.9,11.1,3.13,0.5,1.86460007,3.94,0.0,0.56,-0.96
105,2023-01-20 18:25:36.3812938,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:52.9600753,3.0,3.0,11.2,3.13,0.5,1.88266792833333,3.94,0.0,0.56,-0.96
106,2023-01-20 18:25:37.4584293,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:54.0372108,3.0,3.0,11.3,3.1,0.5,1.90062018666667,3.36,0.56,0.56,-1.12
107,2023-01-20 18:25:38.5195696,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:55.0983511,3.0,3.0,11.3,3.07,0.5,1.91830586166667,3.36,0.56,0.56,-1.12
108,2023-01-20 18:25:39.627564,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:56.2063455,3.0,3.0,11.4,3.07,0.5,1.93677243166667,3.36,0.56,0.56,-1.12
109,2023-01-20 18:25:40.7236475,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:57.3024290,3.0,3.0,11.4,3.07,0.5,1.95504048833333,3.36,0.56,0.56,-1.12
110,2023-01-20 18:25:41.8177572,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:58.3965387,3.0,3.0,11.5,3.03,0.5,1.97327565,3.36,0.56,0.56,-1.12
111,2023-01-20 18:25:42.8918119,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:01:59.4705934,3.1,3.0,11.5,3.0,0.5,1.99117656166667,3.36,0.56,0.56,-1.12
112,2023-01-20 18:25:43.9850117,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:00.5637932,3.1,3.0,11.6,3.0,0.5,2.00939656,3.36,0.56,0.56,-1.12
113,2023-01-20 18:25:45.0710583,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:01.6498398,3.1,3.0,11.6,2.97,-77.22,2.027497335,3.36,0.56,0.56,-1.12
114,2023-01-20 18:25:46.1561504,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:02.7349319,3.1,3.0,11.6,2.97,-130.53,2.04558220333333,3.36,0.56,0.56,-1.12
115,2023-01-20 18:25:47.2532584,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:03.8320399,3.1,3.0,11.6,2.97,-130.53,2.06386734166667,3.36,0.56,0.56,-1.12
116,2023-01-20 18:25:48.3443051,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:04.9230866,3.1,3.0,10.8,2.93,-131.25,2.08205145,-2.82,0.0,0.56,-0.96
117,2023-01-20 18:25:49.4253611,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:06.0041426,3.1,3.0,9.6,2.9,-133.49,2.10006905,-2.82,0.0,0.56,-0.96
118,2023-01-20 18:25:50.5174561,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:07.0962376,3.1,3.1,8.6,2.9,-131.77,2.11827063166667,-2.82,0.0,0.56,-0.96
119,2023-01-20 18:25:51.6096664,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:08.1884479,3.1,3.1,7.7,2.87,-136.26,2.13647413833333,-2.82,0.0,0.56,-0.96
120,2023-01-20 18:25:52.6786646,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:09.2574461,3.1,3.1,7.7,2.87,-136.26,2.154290775,-2.82,0.0,0.56,-0.96
121,2023-01-20 18:25:53.750812,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:10.3295935,3.1,3.1,6.7,2.87,-134.15,2.17215989833333,-2.82,0.0,0.56,-0.96
122,2023-01-20 18:25:54.8439014,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:11.4226829,3.1,3.1,6.0,2.83,-135.43,2.190378055,-2.82,0.0,0.56,-0.96
123,2023-01-20 18:25:55.9250871,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:12.5038686,3.0,3.1,5.2,2.8,-138.06,2.20839781666667,-2.82,0.0,0.56,-0.96
124,2023-01-20 18:25:57.0251024,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:13.6038839,3.0,3.1,4.6,2.8,-136.55,2.226731405,-2.82,0.0,0.56,-0.96
125,2023-01-20 18:25:58.1211641,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:14.6999456,3.0,3.1,4.6,2.8,-136.55,2.2449991,-2.82,0.0,0.56,-0.96
126,2023-01-20 18:25:59.2082494,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:15.7870309,3.0,3.1,4.0,2.77,-138.07,2.26311718666667,-38.08,0.56,-0.56,-0.9
127,2023-01-20 18:26:00.3023376,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:16.8811191,2.9,3.1,3.5,2.7,-142.95,2.28135199,-38.08,0.56,-0.56,-0.9
128,2023-01-20 18:26:01.3953828,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:17.9741643,2.9,3.1,2.9,2.7,-140.3,2.29956941166667,-38.08,0.56,-0.56,-0.9
129,2023-01-20 18:26:02.4844612,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:19.0632427,2.8,3.1,2.3,2.67,-141.98,2.31772071833333,-38.08,0.56,-0.56,-0.9
130,2023-01-20 18:26:03.5825674,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:20.1613489,2.8,3.1,1.8,2.63,-142.41,2.33602248833333,-38.08,0.56,-0.56,-0.9
131,2023-01-20 18:26:04.6736444,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:21.2524259,2.8,3.1,1.8,2.63,-142.41,2.35420710333333,-38.08,0.56,-0.56,-0.9
132,2023-01-20 18:26:05.737821,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:22.3166025,2.7,3.1,1.4,2.63,-143.22,2.371943385,-38.08,0.56,-0.56,-0.9
133,2023-01-20 18:26:06.8328733,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:23.4116548,2.7,3.1,0.9,2.6,-145.46,2.39019425333333,-38.08,0.56,-0.56,-0.9
134,2023-01-20 18:26:07.9189731,c0ea500f-cb66-4d3b-b4d1-d54c39493574,00:02:24.4977546,2.6,3.1,0.5,2.6,-145.25,2.40829591666667,-38.08,0.56,-0.56,-0.9
